Date,Day of Week,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
2020-08-20,Thursday,0.0890312757260732,1.094078585989949,0.4631196875655071,0.9816879336026124,0.9789411236430042,0.0018122466528429,0.1780625514521464,4.004944347099708,12.995055652900293,12:59
2020-08-21,Friday,0.0956800395558131,0.9226341429901316,0.4541221163314729,0.965702239470492,0.960557575391066,0.0039370860681585,0.1913600791116262,3.3773610440113826,13.622638955988617,13:37
2020-08-24,Monday,0.0869771149921773,1.076976871693454,0.4781044530273209,0.977310311948331,0.9739068587405806,0.0021502789417918,0.1739542299843546,3.9423424326901606,13.05765756730984,13:03
2020-08-25,Tuesday,0.0919775940886451,1.1062722214021574,0.4694411455011374,0.97935035899718,0.9762529128467572,0.0021879695281812,0.1839551881772902,4.049579926152315,12.950420073847685,12:57
2020-08-26,Wednesday,0.0943982747151787,1.0240700764119752,0.4688890569221996,0.9854256711485916,0.98323952182088,0.0016077848691464,0.1887965494303574,3.748673738869599,13.2513262611304,13:15
2020-08-27,Thursday,0.0938419218780703,1.0658993835138892,0.4712375265244113,0.9836693614706118,0.9812197656912036,0.0017886272434249,0.1876838437561406,3.9017925816713057,13.098207418328697,13:05
2020-08-28,Friday,0.1002565074649089,0.72546271772287,0.4546785045660269,0.931569448634696,0.9213048659299004,0.0088024623946049,0.2005130149298178,2.6556024837529275,14.344397516247072,14:20
2020-08-31,Monday,0.0787064154887174,1.13436525188301,0.4459496050276756,0.9796115414223222,0.9765532726356704,0.0015841636326545,0.1574128309774348,4.152416253503872,12.847583746496127,12:50
2020-09-01,Tuesday,0.0940617156469059,1.143442442045379,0.4668735234043085,0.98052133481872,0.977599535041528,0.0021607817980801,0.1881234312938118,4.185643886229573,12.814356113770426,12:48
2020-09-02,Wednesday,0.0969514024971595,1.0755296860245525,0.4750076470698373,0.9843010240849166,0.981946177697654,0.0018352668993529,0.193902804994319,3.93704491737628,13.06295508262372,13:03
2020-09-03,Thursday,0.0918525501623628,1.107836626220862,0.4659472408164098,0.9837367520938,0.98129726490787,0.0017110237914649,0.1837051003247256,4.055306529629869,12.944693470370131,12:56
2020-09-04,Friday,0.0944892544716408,0.8729030699542554,0.4553889029792123,0.9572619700351358,0.9508512655404062,0.0048082761050631,0.1889785089432816,3.195317283736136,13.804682716263864,13:48
2020-09-08,Tuesday,0.0887319186667859,1.1922732760320185,0.4744625734751461,0.9798500733232104,0.976827584321692,0.0019959382495757,0.1774638373335718,4.364392264127861,12.63560773587214,12:38
2020-09-09,Wednesday,0.0942558117974549,1.0865164254407838,0.4752597454039504,0.9813879069605784,0.9785960930046652,0.0020640891132792,0.1885116235949098,3.977262576767062,13.022737423232938,13:01
2020-09-10,Thursday,0.0912152513390993,1.1043869721489226,0.4663291359163712,0.9832772469152627,0.9807688339525522,0.0017354741324646,0.1824305026781986,4.042678851187225,12.957321148812774,12:57
2020-09-11,Friday,0.0931731928036606,0.9614173885046656,0.4557023495411433,0.9745408595777832,0.9707219885144506,0.0027542370308435,0.1863463856073212,3.51932958436543,13.48067041563457,13:28
2020-09-14,Monday,0.0914485683662072,1.0398639591341217,0.4657759577309626,0.9741989420989356,0.970328783413776,0.0027049121543465,0.1828971367324144,3.806488252503995,13.193511747496006,13:11
2020-09-15,Tuesday,0.1019326567878616,1.182028480306317,0.468863981887457,0.9778159851108356,0.974488382877461,0.0029043105229659,0.2038653135757232,4.326890536871483,12.673109463128515,12:40
2020-09-16,Wednesday,0.091792697148206,1.0961047688067558,0.4581441169705978,0.9828041286943804,0.9802247479985376,0.0018071645777034,0.183585394296412,4.012361318350469,12.987638681649532,12:59
2020-09-17,Thursday,0.0969408824150177,1.0602650430150595,0.4595998679627618,0.9803234418431972,0.9773719581196768,0.0023067621483377,0.1938817648300354,3.881167719417919,13.11883228058208,13:07
2020-09-18,Friday,0.0988941189565191,0.8734270050976136,0.4435807033778497,0.962056520416882,0.9563649984794144,0.0046530332646728,0.1977882379130382,3.1972351816984115,13.802764818301588,13:48
2020-09-21,Monday,0.0899716158932635,0.9870013693979528,0.446563147468118,0.9745644420368456,0.9707491083423724,0.0025705826892314,0.179943231786527,3.612981375897541,13.38701862410246,13:23
2020-09-22,Tuesday,0.0848482507811067,1.2783906267267335,0.4642189211905606,0.8876361932231296,0.870781622206599,0.0112811245869921,0.1696965015622134,4.679630311255831,12.320369688744169,12:19
2020-09-23,Wednesday,0.1000775358918771,1.090545827076727,0.4719865287223741,0.980607927922791,0.9776991171112096,0.0024270133189082,0.2001550717837542,3.9920124580925096,13.00798754190749,13:00
2020-09-24,Thursday,0.0980777126702485,1.113855936092366,0.4667026356779835,0.9813608562988884,0.9785649847437216,0.0022420513040527,0.196155425340497,4.077340596791058,12.922659403208945,12:55
2020-09-25,Friday,0.0967981479074096,0.9502996211022618,0.4532839874269488,0.9714600150486918,0.9671790173059956,0.0033402528950135,0.1935962958148192,3.4786322886859447,13.521367711314056,13:31
2020-09-28,Monday,0.0917615092779145,1.110963114328677,0.4641376053482499,0.9837624710815052,0.9813268417437312,0.0017052206118847,0.183523018555829,4.066751238478034,12.933248761521966,12:55
2020-09-29,Tuesday,0.0995239455820581,1.1948152028340118,0.4641824773943273,0.9821358529211092,0.9794562308592756,0.0022212537969134,0.1990478911641162,4.373697149084706,12.626302850915296,12:37
2020-09-30,Wednesday,0.1006515770146364,1.0709832352286164,0.466456995698645,0.98138012050076,0.978587138575874,0.0023523327726062,0.2013031540292728,3.920402344669241,13.079597655330758,13:04
2020-10-01,Thursday,0.1118317150357573,1.0405096051153353,0.4642282712621988,0.9766047385093076,0.9730954492857036,0.0036590448897017,0.2236634300715146,3.8088516807401382,13.19114831925986,13:11
2020-10-02,Friday,0.1006545918608241,1.1487846393999108,0.4456671275969562,0.9836932729826464,0.9812472639300436,0.0020653470436837,0.2013091837216482,4.205199339896335,12.794800660103665,12:47
2020-10-05,Monday,0.0947911656798266,1.1976436048104546,0.468756265675363,0.9753300102397814,0.9716295117757486,0.0028025309514701,0.1895823313596532,4.384050694663547,12.615949305336454,12:36
2020-10-06,Tuesday,0.1010726325118115,1.1618746895316046,0.462512714473876,0.9766968809522294,0.9732014130950638,0.0029996268158135,0.202145265023623,4.25311630212327,12.74688369787673,12:44
